Unnamed: 0,title,rating,review_text,location,hotel,label,review_text_clean
6799,El mejor restaurante vegano,5,"Tienen dos restaurantes, uno normal y otro vegano. Aunque no somos veganos nos decidimos a probar el vegano. Nos sorprendió bastante lo buena que estaba la comida y a muy buen precio. El trato por parte de las camareras nos apareció exquisito.",Granada_Province_of_Granada_Andalucia,Marquis_Hotels_Issabel_s,1,"tienen dos restaurantes, uno normal y otro vegano. aunque no somos veganos nos decidimos a probar el vegano. nos sorprendió bastante lo buena que estaba la comida y a muy buen precio. el trato por parte de las camareras nos apareció exquisito."
6800,El mejor hotel en el que he estado,5,"Es un hotel excelente, tanto por su ubicación como las habitaciones. La cama comodisima, con vistas espectaculares. El baño es una pasada. El water estilo japonés, es la primera vez que lo veo. Hemos venido encantados.",Granada_Province_of_Granada_Andalucia,Marquis_Hotels_Issabel_s,1,"es un hotel excelente, tanto por su ubicación como las habitaciones. la cama comodisima, con vistas espectaculares. el baño es una pasada. el water estilo japonés, es la primera vez que lo veo. hemos venido encantados."
6801,La mejor ubicación y restauración en Granada,5,Estuvimos el finde pasado y la estancia fue muy agradable. Una decoración muy chula y el servicio y atención son impecables. Está en una ubicación perfecta para poder conocer toda Granada a pie. Super recomendable,Granada_Province_of_Granada_Andalucia,Marquis_Hotels_Issabel_s,1,estuvimos el finde pasado y la estancia fue muy agradable. una decoración muy chula y el servicio y atención son impecables. está en una ubicación perfecta para poder conocer toda granada a pie. super recomendable
6802,Agradable,5,"Estancia muy agradable en esta pensión. Tranquilidad asegurada, trato amable, muy bien situada.  No entiendo los comentarios negativos porque además de ser un edificación con ciertas peculiaridades, es una pensión, no un hotel. Repetiría sin ninguna duda.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,1,"estancia muy agradable en esta pensión. tranquilidad asegurada, trato amable, muy bien situada. no entiendo los comentarios negativos porque además de ser un edificación con ciertas peculiaridades, es una pensión, no un hotel. repetiría sin ninguna duda."
6803,Acogedor,5,Pasamos dos noches donde solo fuimos a dormir. El lugar es muy acogedor y limpio que consta de dos patios interiores típicos andaluces. La pensión está abierta a todas horas y los recepcionistas ofrecen un información sobre donde aparcar en zona segura además de atracciones turísticas de la ciudad. Se puede hacer la reserva por internet o llamando directamente a la pensión. ,Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,1,pasamos dos noches donde solo fuimos a dormir. el lugar es muy acogedor y limpio que consta de dos patios interiores típicos andaluces. la pensión está abierta a todas horas y los recepcionistas ofrecen un información sobre donde aparcar en zona segura además de atracciones turísticas de la ciudad. se puede hacer la reserva por internet o llamando directamente a la pensión.
6804,No lo recomiendo,1,"Un hostal sucio, muy viejo y sin ningún encanto... Está muy sucio, necesita reformas por donde lo mires, no volvería nunca y no lo recomiendo, el peor sitio donde he estado alojada. Está en una calle sin apenas luz y el sitio es sucio y con poco encanto. Caro para lo que es el hostal.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,0,"un hostal sucio, muy viejo y sin ningún encanto... está muy sucio, necesita reformas por donde lo mires, no volvería nunca y no lo recomiendo, el peor sitio donde he estado alojada. está en una calle sin apenas luz y el sitio es sucio y con poco encanto. caro para lo que es el hostal."
6805,Nada conforme con el hostal,1,"No nos gusto en absoluto la experiencia. Es cierto que puede estar bien ubicado, la recepción es bonita y el patio común interior precioso. Una vez entras en la habitación la cosa cambia. La puerta directamente súper vieja y no cerraba bien, rota en las esquinas. Cama incómoda, inmobiliario muy viejo, aire acondicionado...lo pongo en duda, el baño diminuto, el plato de ducho lleno de cal, el techo con la cadena roto. Demasiado caro para lo que te dan. La televisión tener eso y nada es lo mismo. Ya si hablamos del descanso... nada de eso, se escuchaba TODO, vecinos, gente cantando, las personas en la calle, eructos... todo lo que te puedes imaginar.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,0,"no nos gusto en absoluto la experiencia. es cierto que puede estar bien ubicado, la recepción es bonita y el patio común interior precioso. una vez entras en la habitación la cosa cambia. la puerta directamente súper vieja y no cerraba bien, rota en las esquinas. cama incómoda, inmobiliario muy viejo, aire acondicionado...lo pongo en duda, el baño diminuto, el plato de ducho lleno de cal, el techo con la cadena roto. demasiado caro para lo que te dan. la televisión tener eso y nada es lo mismo. ya si hablamos del descanso... nada de eso, se escuchaba todo, vecinos, gente cantando, las personas en la calle, eructos... todo lo que te puedes imaginar."
6806,"Sencillo, volvería",4,"El hotel tiene una muy buena ubicación, a unos 200 metros de la gran vía y cercano para ir a pié a los principales lugares. El hotel es una casona antigua, si lo que se busca es funcionalidad es el lugar adecuado. Nosotros nos alojamos 4 noches, prácticamente no estábamos en todo el día. La habitación era ordenada diariamente, daban toallas limpias, cama cómoda, no dan desayuno pero hay maquina de café con varias opciones y otra máquina con snacks, galletitas, dulces, etc. Tiene patio interior y terraza. Al principio estaba algo fría la habitación pero tiene calefacción. No es una calle muy transitada por lo que el ruido es escaso. Tiene ascensor. La dueña es muy amable, nos ha ayudado con recomendaciones que nos fueron muy útiles, y además nos ha contado un poco acerca del…",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,1,"el hotel tiene una muy buena ubicación, a unos 200 metros de la gran vía y cercano para ir a pié a los principales lugares. el hotel es una casona antigua, si lo que se busca es funcionalidad es el lugar adecuado. nosotros nos alojamos 4 noches, prácticamente no estábamos en todo el día. la habitación era ordenada diariamente, daban toallas limpias, cama cómoda, no dan desayuno pero hay maquina de café con varias opciones y otra máquina con snacks, galletitas, dulces, etc. tiene patio interior y terraza. al principio estaba algo fría la habitación pero tiene calefacción. no es una calle muy transitada por lo que el ruido es escaso. tiene ascensor. la dueña es muy amable, nos ha ayudado con recomendaciones que nos fueron muy útiles, y además nos ha contado un poco acerca del"
6807,No volveré ni lo recomendaré,1,"Mi marido y yo hemos pasado 4 noches en esta pensión. Lo único bueno q tiene es que está totalmente céntrica, al lado de la gran via, de la calle Elvira (dónde se concentran gran número de bares de tapas) y de los sitios de interés.  Gracias a algunas de las opiniones q hay en esta página a cerca de la calefacción llevé un calefactor eléctrico que me ha salvado la vida y os puedo asegurar que no exagero. Tienen calefacción por aire q funciona cuando metes la tarjeta en la habitación para q funcionen las luces y la calefacción pero por la mañana cuando te limpian la habitación te dejan la tarjeta sin meter y cuando llegas después de todo el día visitando la ciudad te encuentras en ella una temperatura que no incitaba ni a quitarte la cazadora así q mucho menos a ducharte.  La…",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,0,"mi marido y yo hemos pasado 4 noches en esta pensión. lo único bueno q tiene es que está totalmente céntrica, al lado de la gran via, de la calle elvira dónde se concentran gran número de bares de tapas y de los sitios de interés. gracias a algunas de las opiniones q hay en esta página a cerca de la calefacción llevé un calefactor eléctrico que me ha salvado la vida y os puedo asegurar que no exagero. tienen calefacción por aire q funciona cuando metes la tarjeta en la habitación para q funcionen las luces y la calefacción pero por la mañana cuando te limpian la habitación te dejan la tarjeta sin meter y cuando llegas después de todo el día visitando la ciudad te encuentras en ella una temperatura que no incitaba ni a quitarte la cazadora así q mucho menos a ducharte. la"
6808,Como se suele decir... Pal' gasto,3,"La pensión está muy céntrica y bastante bien de precio. La habitación estaba limpia y además fueron todos los días  a limpiarla (con champús, toallas limpias a diario y nos hacían la cama). La cama no era la más cómoda, pero suficiente para ir a dormir.  En mi opinión algo caro para lo que ofrecen.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,3,"la pensión está muy céntrica y bastante bien de precio. la habitación estaba limpia y además fueron todos los días a limpiarla con champús, toallas limpias a diario y nos hacían la cama . la cama no era la más cómoda, pero suficiente para ir a dormir. en mi opinión algo caro para lo que ofrecen."
6809,Cinco noches sin limpiar la habitación...,2,"La pensión tiene un patio muy bonito y está en una zona céntrica. Y para de contar... Estuve por motivos de trabajo un par de semanas. Las primeras cinco noches (sí, CINCO), no me limpiaron el baño, y la cama se limitaron a estirarla, pero no cambiaron las sábanas ni se preocuparon por colocarlas en su sitio. Ocupé tres habitaciones, en las tres el baño es enano, sucio y con mal olor. Es la primera vez que me veo obligada a comprar unas chanclas para poder ducharme, y uno de los días preferí no hacerlo siquiera. Nada más llegar, encontré pelos del usuario o usuaria anterior, y una alfombra de baño llena de moho, de la cual me tuve que quejar siete días seguidos para que se dignaran a limpiarla.      El personal es amable, pero cometen errores básicos, y tampoco se esfuerzan en…",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,0,"la pensión tiene un patio muy bonito y está en una zona céntrica. y para de contar... estuve por motivos de trabajo un par de semanas. las primeras cinco noches sí, cinco , no me limpiaron el baño, y la cama se limitaron a estirarla, pero no cambiaron las sábanas ni se preocuparon por colocarlas en su sitio. ocupé tres habitaciones, en las tres el baño es enano, sucio y con mal olor. es la primera vez que me veo obligada a comprar unas chanclas para poder ducharme, y uno de los días preferí no hacerlo siquiera. nada más llegar, encontré pelos del usuario o usuaria anterior, y una alfombra de baño llena de moho, de la cual me tuve que quejar siete días seguidos para que se dignaran a limpiarla. el personal es amable, pero cometen errores básicos, y tampoco se esfuerzan en"
6810,DECEPCIONANTE EN EL INTERIOR DE LAS HABITACIONES,1,"Hicimos un viaje a Granada en familia, tomamos tres habitaciones, en solo una servía el baño, en la nuestra el baño horrible, el estado de las habitaciones en general, lamentable en cuanto a pintura, limpieza de cortinas etc. La ropa de cama bien, las toallas bien....pero el resto la verdad deja mucho que desear. Es verdad que está céntrica pero solamente está cuidado el patio. Las fotos son mejores que la realidad. Es un poco engañoso......no volvería a esa Pensión.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,0,"hicimos un viaje a granada en familia, tomamos tres habitaciones, en solo una servía el baño, en la nuestra el baño horrible, el estado de las habitaciones en general, lamentable en cuanto a pintura, limpieza de cortinas etc. la ropa de cama bien, las toallas bien....pero el resto la verdad deja mucho que desear. es verdad que está céntrica pero solamente está cuidado el patio. las fotos son mejores que la realidad. es un poco engañoso......no volvería a esa pensión."
6811,Una maravilla en el centro,5,"Precioso , con unos patios increibles , y el trato del personal perfecto, atentos a cualquier duda que tengas.Y una cosa importantisima, tienen maquinas de snacks y cafe a un precio barato(55 centimos el cafe). Muy bien ubicado a cualquier punto de interes de la ciudad.sin duda repetiremos tanto en la pension como en la ciudad",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,1,"precioso , con unos patios increibles , y el trato del personal perfecto, atentos a cualquier duda que tengas.y una cosa importantisima, tienen maquinas de snacks y cafe a un precio barato 55 centimos el cafe . muy bien ubicado a cualquier punto de interes de la ciudad.sin duda repetiremos tanto en la pension como en la ciudad"
6812,Buena pension,4,"todo correcto, limpio, buena zona centrica, autobuses cercanos apenas a unos 100 metros caminando tambien tenemos zona historica, catedral , iglesias y mucho que ver en esta ciudad, pension cercana a buenos bares y restaurantes , habitacion no muy grande pero acojedora y buen colchon todo limpio y precio ok el internet muy bueno comparado a otros sitios donde estuvimos.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,1,"todo correcto, limpio, buena zona centrica, autobuses cercanos apenas a unos 100 metros caminando tambien tenemos zona historica, catedral , iglesias y mucho que ver en esta ciudad, pension cercana a buenos bares y restaurantes , habitacion no muy grande pero acojedora y buen colchon todo limpio y precio ok el internet muy bueno comparado a otros sitios donde estuvimos."
6813,Muy buena relación calidad precio,4,"Pensión muy bien ubicada, el único problema el aparcamiento y llegar con el coche. Pero habitacion sencilla pero limpia, baño limpio, para su precio y su ubicación inmejorable. Muy buena ubicación para visitar la ciudad.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,1,"pensión muy bien ubicada, el único problema el aparcamiento y llegar con el coche. pero habitacion sencilla pero limpia, baño limpio, para su precio y su ubicación inmejorable. muy buena ubicación para visitar la ciudad."
6814,Estancia muy positiva y agradable,5,"Elijemos este establecimiento de varios por la zona por su llamativo patio y zonas antiguas y acertamos completamente, el precio muy asequible y demasiado barato aunque para nosotros fue una gran sorpresa, habitación sencilla sin lujos pero limpia con una tv , baño privado y aire acondicionado, en cuatro días de estancia fueron cambiadas sabanas y toallas de manera adecuada y diaria limpieza bastante completa y para ser una pensión era muy buena , se ganaron hasta propina, también puntuar la profesionalidad en el personal dando útil información sobre todas nuestras dudas, recomendaría el lugar y en un futuro estoy seguro regresare .",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,1,"elijemos este establecimiento de varios por la zona por su llamativo patio y zonas antiguas y acertamos completamente, el precio muy asequible y demasiado barato aunque para nosotros fue una gran sorpresa, habitación sencilla sin lujos pero limpia con una tv , baño privado y aire acondicionado, en cuatro días de estancia fueron cambiadas sabanas y toallas de manera adecuada y diaria limpieza bastante completa y para ser una pensión era muy buena , se ganaron hasta propina, también puntuar la profesionalidad en el personal dando útil información sobre todas nuestras dudas, recomendaría el lugar y en un futuro estoy seguro regresare ."
6815,Buen sitio,5,"Buena localización justo en el centro de granada, con precios muy asequibles demasiado barato para la zona, pensión con un encanto único en sus patios y zonas, habitaciones limpias con unos buenos profesionales trabajando.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,1,"buena localización justo en el centro de granada, con precios muy asequibles demasiado barato para la zona, pensión con un encanto único en sus patios y zonas, habitaciones limpias con unos buenos profesionales trabajando."
6816,Muy bien para un viaje corto ,3,Hemos ido a Granada por un viaje de 3 días y esta pensión esta muy bien. Es un edificio muy antiguo pero para el poco tiempo que hemos estado cumple las expectativas. Esta un poco escondido. Han sido muy amables. La habitación estaba limpia y el lavabo estaba correcto. ,Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,3,hemos ido a granada por un viaje de 3 días y esta pensión esta muy bien. es un edificio muy antiguo pero para el poco tiempo que hemos estado cumple las expectativas. esta un poco escondido. han sido muy amables. la habitación estaba limpia y el lavabo estaba correcto.
6817,Decepcionada ,1,"Habitación con muebles muy viejos,  el estante del armario torcido,  paredes que no se han pintado en décadas,  pero limpia. La televisión es de tubo y muy pequeña. Nada que ver con las fotos de la página web de la",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,0,"habitación con muebles muy viejos, el estante del armario torcido, paredes que no se han pintado en décadas, pero limpia. la televisión es de tubo y muy pequeña. nada que ver con las fotos de la página web de la"
6818,Era lo que nos esperábamos !!!!,3,"Bueno pues en líneas generales para ser una pensión, bastante bien, nos dejaron tener música en las habitaciones, agua caliente y demás, en la recepción amables, muy cerca de todo, aunque sólo un pero, las bañeras eran de chiste jeje",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,3,"bueno pues en líneas generales para ser una pensión, bastante bien, nos dejaron tener música en las habitaciones, agua caliente y demás, en la recepción amables, muy cerca de todo, aunque sólo un pero, las bañeras eran de chiste jeje"
6819,Recomendacion,3,"Tal vez las habitaciones necesiten arreglos, pero para pasar unos días esta bien.  Ya que es un Hostal céntrico y los propietarios son simpáticos.  La decoración del hostal es muy andaluza, y bonita a mi parecer. ",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,3,"tal vez las habitaciones necesiten arreglos, pero para pasar unos días esta bien. ya que es un hostal céntrico y los propietarios son simpáticos. la decoración del hostal es muy andaluza, y bonita a mi parecer."
6820,Cómodo,3,"He estado alojado varias veces en este establecimiento, y mi valoración del mismo es positiva. Si bien es cierto, que depende en gran medida de si te alojan en una habitación reformada o en una de las antiguas. Yo he estado alojado en las dos y la diferencia es abismal.   Teniendo en cuenta este aspecto, creo que es opción interesante para alojarse en Granada, tanto por su ubicación, como por el trato tan cercano que te dispensan como por su relación calidad-precio. Yo si lo recomiendo y cuando vuelva a Granada lo tendré en cuenta.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,3,"he estado alojado varias veces en este establecimiento, y mi valoración del mismo es positiva. si bien es cierto, que depende en gran medida de si te alojan en una habitación reformada o en una de las antiguas. yo he estado alojado en las dos y la diferencia es abismal. teniendo en cuenta este aspecto, creo que es opción interesante para alojarse en granada, tanto por su ubicación, como por el trato tan cercano que te dispensan como por su relación calidad precio. yo si lo recomiendo y cuando vuelva a granada lo tendré en cuenta."
6821,Reforma urgente,2,"Pensamos que este hotel esta muy bien situado. Exteriores preciosos, el patio interior era espectacular. Sin embargo, las habitaciones necesitan una reforma urgente o, por lo menos, algo de limpieza..",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin,0,"pensamos que este hotel esta muy bien situado. exteriores preciosos, el patio interior era espectacular. sin embargo, las habitaciones necesitan una reforma urgente o, por lo menos, algo de limpieza.."
6822,"Si buscas un hotel familiar y relación calidad precio, estés tu hotel.",5,"Empleados siempre dispuestos a ayudarte.  No excesivamente lejos del centro. Buen desayuno. Tiendas de 24 h, al lado del hotel. Lo más malo: Es zona estudiante, con lo que ello comporta, ruido y algarabía.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"empleados siempre dispuestos a ayudarte. no excesivamente lejos del centro. buen desayuno. tiendas de 24 h, al lado del hotel. lo más malo es zona estudiante, con lo que ello comporta, ruido y algarabía."
6823,Hotel aceptable con excelente ubicación pero limpieza deficiente,3,"Me quedé una sola noche con mi pareja, ya que estábamos de pasada por Granada. La ubicación es inmejorable, a 10 min andando de la catedral y con muchos bares y locales para tomar algo cerca del hotel. En cuanto a la habitación, era bastante amplia y completa. Aunque la limpieza dejó que desear, ya que encontramos en el quicio de la puerta del baño como manchas de pasta de dientes de los huéspedes anteriores y faltaba un cajón de una de las mesitas de noche. El aire acondicionado tampoco funcionó en toda la noche, lo que hizo que pasáramos bastante calor por la noche. Nosotros reservamos alojamiento y desayuno. Disfrutamos de un desayuno bastante aceptable por lo que pagamos. La chica de desayunos fue muy amable.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,3,"me quedé una sola noche con mi pareja, ya que estábamos de pasada por granada. la ubicación es inmejorable, a 10 min andando de la catedral y con muchos bares y locales para tomar algo cerca del hotel. en cuanto a la habitación, era bastante amplia y completa. aunque la limpieza dejó que desear, ya que encontramos en el quicio de la puerta del baño como manchas de pasta de dientes de los huéspedes anteriores y faltaba un cajón de una de las mesitas de noche. el aire acondicionado tampoco funcionó en toda la noche, lo que hizo que pasáramos bastante calor por la noche. nosotros reservamos alojamiento y desayuno. disfrutamos de un desayuno bastante aceptable por lo que pagamos. la chica de desayunos fue muy amable."
6824,sencillo,3,"me esperaba mas despues de leer las opiniones. Es un hotel sencillo, que tiene sus años,  las camas comodas, y el baño  muy bien, pero no hay nevera en la habitacion que me toco;  con el covid, el comedor funciona muy lento necesitarian a alguien mas, la chica que habia no era muy rapida y se le montaban filas. Un dia salio un chico y era mas garboso. La zona es azul, pero en calles cercanas se puede aparcar, todo con un poco de paciencia y dando un par de vueltas.   El desayuno y la cena se podrian mejorar con un poco mas de variedad. Los zumos era realmente malos, y la bolleria lo mismo.  Lo unico que destacaria seria la ubicacion, cerca del centro. y el personal de recepcion que es muy amable",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,3,"me esperaba mas despues de leer las opiniones. es un hotel sencillo, que tiene sus años, las camas comodas, y el baño muy bien, pero no hay nevera en la habitacion que me toco con el covid, el comedor funciona muy lento necesitarian a alguien mas, la chica que habia no era muy rapida y se le montaban filas. un dia salio un chico y era mas garboso. la zona es azul, pero en calles cercanas se puede aparcar, todo con un poco de paciencia y dando un par de vueltas. el desayuno y la cena se podrian mejorar con un poco mas de variedad. los zumos era realmente malos, y la bolleria lo mismo. lo unico que destacaria seria la ubicacion, cerca del centro. y el personal de recepcion que es muy amable"
6825,Mejor ubicación imposible,4,"Pasamos la noche en Granada y gracias al Covid pudimos disfrutar de este establecimiento. Los precios por noche muy económicos para un hotel de 3 estrellas, con unas habitaciones amplias y cómodas, con una atención magnífica, pero sobre todo una ubicación excelente. Ubicado en todo el meollo de bares y pubs de Granada, a un paso de Camino de Ronda y del parque Garcia Lorca, pudimos disfrutar y descansar en esta magnífica ciudad",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"pasamos la noche en granada y gracias al covid pudimos disfrutar de este establecimiento. los precios por noche muy económicos para un hotel de 3 estrellas, con unas habitaciones amplias y cómodas, con una atención magnífica, pero sobre todo una ubicación excelente. ubicado en todo el meollo de bares y pubs de granada, a un paso de camino de ronda y del parque garcia lorca, pudimos disfrutar y descansar en esta magnífica ciudad"
6826,Buena opción para alojarse en Granada,4,"hemos estado 2 noches alojados en este hotel, está en zona céntrica y tranquila. Aparcamiento relativamente facil cerca del hotel.se puede ir a pie a todas partes. Buen servicio y trato excekente por patecdel recepcionista Sr José Maria, te orienta perfectamente para visitar ciudad y lugares para comer. Habitaciones un poco viejas, las mo renovadas, pero funcionales.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"hemos estado 2 noches alojados en este hotel, está en zona céntrica y tranquila. aparcamiento relativamente facil cerca del hotel.se puede ir a pie a todas partes. buen servicio y trato excekente por patecdel recepcionista sr josé maria, te orienta perfectamente para visitar ciudad y lugares para comer. habitaciones un poco viejas, las mo renovadas, pero funcionales."
6827,Muy correcto,4,"Acabamos de pasar el fin de semana en el Hotel Don Juan,en una habitación cuádruple,y he de decir que todo ha estado genial,desayuno muy completo el personal muy atento para que no faltará ningún detalle,la habitación estupenda,camas cómodas y todo muy limpio,volveremos sin ninguna duda",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"acabamos de pasar el fin de semana en el hotel don juan,en una habitación cuádruple,y he de decir que todo ha estado genial,desayuno muy completo el personal muy atento para que no faltará ningún detalle,la habitación estupenda,camas cómodas y todo muy limpio,volveremos sin ninguna duda"
6828,No está mal,3,"Hotel a 10 minutos andando de la Catedral.Nos salió una noche con desayuno para 2 personas por 50€ y la verdad que la relación calidad-precio es más que correcta. El trato del personal es de 10. El pero es que se escucha el aire acondicionado del vecino y que deberían cuidar más el suelo de la habitación y del baño, y sustituir bañera y lavabo.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,3,"hotel a 10 minutos andando de la catedral.nos salió una noche con desayuno para 2 personas por 50 y la verdad que la relación calidad precio es más que correcta. el trato del personal es de 10. el pero es que se escucha el aire acondicionado del vecino y que deberían cuidar más el suelo de la habitación y del baño, y sustituir bañera y lavabo."
6829,Perfecto,5,"Muy bien situado. Limpio con todo lo necesario, personal amable tanto en recepción como en cafetería. Las camas muy comodas y la habitación grande.  Desayuno bastante surtido y rico. Si vuelvo a Granada repetire sin duda.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"muy bien situado. limpio con todo lo necesario, personal amable tanto en recepción como en cafetería. las camas muy comodas y la habitación grande. desayuno bastante surtido y rico. si vuelvo a granada repetire sin duda."
6830,LIMPIEZA INEXISTENTE,1,"Viaje en tiempos de COVID19. El personal es amable, el check in se hace sin contacto lo cual esta bien. La sorpresa fue al entrar a la habitación.  No esperaba nada del otro mundo por el precio que se paga. Los muebles están viejos y algo descuidados, las camas hundidas, las cortinas rajadas y sucias... Lo peor fue la limpieza. Nada mas entrar vi el suelo lleno de pelos. El mando de la television lleno de polvo. Las sabanas llenas de manchas. El techo del baño con humedades. La bañera MUY SUCIA y para colmo UN MOCO pegado en la pared de la bañera.  Inaceptable para cualquier hotel y muchísimo peor en tiempos de coronavirus donde se supone que las medidas de limpieza deben ser mas estrictas. Toda la estancia desinfectándome y mas incomoda imposible. Una pena no haber sacado fotos…",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,0,"viaje en tiempos de covid19. el personal es amable, el check in se hace sin contacto lo cual esta bien. la sorpresa fue al entrar a la habitación. no esperaba nada del otro mundo por el precio que se paga. los muebles están viejos y algo descuidados, las camas hundidas, las cortinas rajadas y sucias... lo peor fue la limpieza. nada mas entrar vi el suelo lleno de pelos. el mando de la television lleno de polvo. las sabanas llenas de manchas. el techo del baño con humedades. la bañera muy sucia y para colmo un moco pegado en la pared de la bañera. inaceptable para cualquier hotel y muchísimo peor en tiempos de coronavirus donde se supone que las medidas de limpieza deben ser mas estrictas. toda la estancia desinfectándome y mas incomoda imposible. una pena no haber sacado fotos"
6831,No se puede dormir,1,"Las instalaciones están limpias aunque algo deficientes. Pero los ruidos, gritos, niños, limpieza etc no te dejan dormir. Parece más un albergue que un hotel. Pésimo para descansar.  Pienso que hotel debe gestionar los ruidos que producen los niños por las noches y a horas de descanso.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,0,"las instalaciones están limpias aunque algo deficientes. pero los ruidos, gritos, niños, limpieza etc no te dejan dormir. parece más un albergue que un hotel. pésimo para descansar. pienso que hotel debe gestionar los ruidos que producen los niños por las noches y a horas de descanso."
6832,Buen hotel para pasar unos días en Granada,4,"El hotel está genial para pasar unos días en Granada y conocer la ciudad, la ubicación es fantástica y la limpieza también. El desayuno es bastante bueno y el personal muy simpático. Y lo mejor el precio. Repetiría sin duda.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"el hotel está genial para pasar unos días en granada y conocer la ciudad, la ubicación es fantástica y la limpieza también. el desayuno es bastante bueno y el personal muy simpático. y lo mejor el precio. repetiría sin duda."
6833,Buena Situación ,3,"Muy bien situado, próximo a la plaza de Gran Capitán y Pedro Antonio de Alarcón, es un hotel que no está mal, limpio y con agradable personal; El problema es el ruido exterior en la madrugadas de  vísperas y festivos y también que las camas de mueven mucho al girarse en ellas; El precio depende de la demanda estando en término medio en unos 60 euros; En resumen un hotel que se puede ir, sobre todo, por situación y donde no te irás con mal cuerpo",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,3,"muy bien situado, próximo a la plaza de gran capitán y pedro antonio de alarcón, es un hotel que no está mal, limpio y con agradable personal el problema es el ruido exterior en la madrugadas de vísperas y festivos y también que las camas de mueven mucho al girarse en ellas el precio depende de la demanda estando en término medio en unos 60 euros en resumen un hotel que se puede ir, sobre todo, por situación y donde no te irás con mal cuerpo"
6834,Un lujo de Hotel ***,5,"Ambiente agradable, personal muy atento y servicial, cocina de diez, diversidad y calidad.  Muy bien situado y habitaciones muy confortables. Hemos pasado unos días con tiempo muy bueno. Enhorabuena a todo su personal",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"ambiente agradable, personal muy atento y servicial, cocina de diez, diversidad y calidad. muy bien situado y habitaciones muy confortables. hemos pasado unos días con tiempo muy bueno. enhorabuena a todo su personal"
6835,Tranquilo y apartado del núcleo central.,4,"Habitaciones cómodas y limpias. Huir de las cercanas al ascensor. Y en días de mucho calor el aire acondicionado hay que dejarlo toda la noche. Tienen cafetería abajo, pero al estar llena por viaje organizado, utilicé la de enfrente con un desayuno muy bueno.",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"habitaciones cómodas y limpias. huir de las cercanas al ascensor. y en días de mucho calor el aire acondicionado hay que dejarlo toda la noche. tienen cafetería abajo, pero al estar llena por viaje organizado, utilicé la de enfrente con un desayuno muy bueno."
6836,Error solucionado inmediatamente,5,"Hice una reserva que tuve que anular, y por error el sistema operativo me hizo el cargo.  Cuando me di cuenta, me puse en contacto con ellos y me lo solucionaron rapidísimo. En 48 horas tenía el importe íntegro en mi cuenta bancaria, y desde la dirección del hotel me pidieron disculpas y fueron súper amables.  Si vuelvo a Granada, me alojaré allí sin duda alguna, porque me han demostrado ser honestos y muy agradables. ",Granada_Province_of_Granada_Andalucia,Hotel_Don_Juan,1,"hice una reserva que tuve que anular, y por error el sistema operativo me hizo el cargo. cuando me di cuenta, me puse en contacto con ellos y me lo solucionaron rapidísimo. en 48 horas tenía el importe íntegro en mi cuenta bancaria, y desde la dirección del hotel me pidieron disculpas y fueron súper amables. si vuelvo a granada, me alojaré allí sin duda alguna, porque me han demostrado ser honestos y muy agradables."
